sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Publication Search Ajax Call,60,55,26,53,19,1023,0.0,0.008970138409235655,0.006876376122014813
NAICS Search Assist,36,341,49,1769,41,2499,0.0,0.005429114986393281,0.0014730362438667966
Company Finder by NAICS,36,45,36,51,34,221,0.0,0.005430981577507046,0.02293022180581344
Navigate SubjectGuide Search,80,68,59,81,49,258,0.0,0.011814687221662583,0.06329842710145996
SubjectGuide Search,80,296,127,760,27,1248,0.0,0.011814411544097807,0.05677566032038322
Subject Guide Result Link,37,64,63,78,53,91,0.0,0.006854017213586367,0.045415281024431056
Subject Guide Search Ajax Call,37,110,83,173,31,474,0.0,0.006854188622454433,0.03952591753966492
Subject Guide Display Group,37,77,44,163,28,237,0.0,0.006854248300146421,0.0017477537169477031
Subject Guide Publication Title,37,65,58,110,20,186,0.0,0.006854305439335969,0.003827324901673136
Subject Guide Subject Limiter,37,63,32,138,23,156,0.0,0.0068543841660020696,0.005124144244030897
Company Finder by City,34,200,40,716,34,795,0.0,0.005109271539599334,0.05726431507998489
Company Finder by Employees,29,371,42,915,36,1805,0.0,0.0043436621625386395,0.05960965441262154
Company Finder by Revenue,29,473,42,1356,36,1965,0.0,0.004495713492209782,0.06148496793277327
SIC Search Assist,22,326,55,62,49,3097,0.0,0.003377049235689332,8.591028573213583E-4
Company Finder by SIC,22,268,40,872,35,989,0.0,0.0033785947288086475,0.041779815196243374
Company Finder by Country,30,242,40,714,36,736,0.0,0.0048694128965102055,0.06093027247246225
TOTAL,14275,377,62,710,9,301609,1.4010507880910682E-4,1.982733894888019,33.267396335961585
