sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
MonographsDetailsPage/DocumentToolsPortletWindow,385,14,9,13,7,180,0.0,0.054089564451158104,0.0342389796727202
Carrot Page,127,182,166,244,114,557,0.0,0.017852476412591252,0.6498610010755063
Carrot Ajax Call,127,1029,1017,1738,74,2780,0.0,0.017855209714358822,0.6333973910217117
ManuscriptsDetailsPage/DocumentToolsPortletWindow,301,13,9,13,7,168,0.0,0.0424358577076347,0.026859172993509994
Save Document,59,33,17,79,7,231,0.0,0.008343245061329215,0.003299818603357746
PhotographsDetailsWindow,455,324,8,705,5,4443,0.0,0.06569565125109787,1.5675306411105048
ViewImages Photographs,91,1051,949,2210,87,2801,0.0,0.013232958675796729,1.7773293247344792
/gdc/ncco/ManuscriptsDetailsPage/ManuscriptsDetailsWindow?action=1,10,132,93,240,64,241,0.0,0.0017037516611578696,0.0013793067647459706
/gdc/ncco/ManuscriptsDetailsPage/ManuscriptsDetailsWindow,10,6,6,7,5,7,0.0,0.0017040376319670644,5.990757299884211E-4
Photographs Public Tags,91,4,4,5,3,6,0.0,0.013238092771972252,0.004615233515228607
Photographs Private Tags,91,5,4,5,3,141,0.0,0.013242074581983357,0.0046220217610212985
PhotographsDetailsPage/MLA7CitationWindow,91,12,9,13,8,77,0.0,0.013240523568131952,0.0049835259605199595
PhotographsDetailsPage/MLA7CitationWindow (for EZProxy),91,17,9,18,8,139,0.0,0.013242652692515063,0.0049789270377131834
PhotographsDetailsPage/MLA7CitationWindow -tinyurl,91,15,13,20,10,65,0.0,0.0132514828554936,0.010360400196966546
PhotographsDetailsPage/DocumentToolsPortletWindow,91,10,9,11,8,61,0.0,0.013244705392632741,0.008381415131275407
MonographPublic tag,19,38,24,63,21,154,0.0,0.0030067125649252103,7.810405686231503E-4
MonographsDetailsPage/NamedUserSavedItemsPortletWin,38,9,9,11,8,12,0.0,0.006013506969654578,0.0019438191474176417
MonographPrivate tag,19,28,22,37,19,90,0.0,0.003006776800153314,7.810572547273256E-4
/gdc/ncco/MonographsDetailsPage/MonographsDetailsWindow?action=1,11,111,88,175,67,204,0.0,0.001664019614858122,0.0013438908412965497
/gdc/ncco/MonographsDetailsPage/MonographsDetailsWindow,11,6,6,7,6,8,0.0,0.0016624096385906334,5.844408885670195E-4
ManuScriptPublic tag,13,36,25,32,20,182,0.0,0.002533825103306973,6.582006616012255E-4
ManuscriptsDetailsPage/NamedUserSavedItemsPortletWin,26,13,9,10,8,94,0.0,0.005067603783550948,0.001638063332378285
ManuScriptPrivate tag,13,28,21,33,17,113,0.0,0.002533831523592895,6.582023293708107E-4
/gdc/ncco/PhotographsDetailsPage/PhotographsDetailsWindow?action=1,1,355,355,355,355,355,0.0,2.8169014084507045,2.280479753521127
/gdc/ncco/PhotographsDetailsPage/PhotographsDetailsWindow,1,7,7,7,7,7,0.0,142.85714285714286,50.223214285714285
TOTAL,45018,171,8,576,0,10848,0.0,6.247912990546108,121.0159874021222
