sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Navigation Company Finder,933,139,88,133,52,4328,0.0,0.03251711539937396,0.28469711483267696
Advance Search : Ajax,296,697,165,1061,31,17532,0.0,0.010324116571274387,0.25024102103559676
Navigation Company Finder Ajax Call,933,41,32,39,22,2311,0.0,0.03251725026185448,0.13024459022348484
Company Finder by Revenue,130,265,37,1187,32,3765,0.0,0.004534096791526624,0.06171272902464044
Comapny Retrieve,713,1693,707,4186,77,12077,0.0,0.024870174549558585,0.22232327296040325
Advance Search - Display Group,204,187,148,275,10,3612,0.0,0.007168033102257965,0.0062184306777410435
Advance Search - Publication Title,204,102,65,195,21,2225,0.0,0.007168044436253509,0.018735581832187296
Advance Search - Subject Limiter,204,113,64,204,22,2634,0.0,0.007168045947455623,0.01990339228740744
Company Finder by Country,122,161,37,666,33,2923,0.0,0.004306359345567512,0.05504058644407495
Company Retrieve Hierarchy,713,33,20,48,16,2297,0.0,0.024871159197987786,0.009302464587550545
Navigate Company Histories,932,114,60,95,28,4507,0.0,0.03251030292311924,0.2207617603055829
Navigate Company Histories Ajax Call,931,242,228,353,91,1452,0.0,0.0325492711532941,2.0231542578637693
Navigate Company Histories PublicationTitle,931,673,670,758,416,1265,0.0,0.03254869762382271,0.011263214222784474
Navigate Company Histories Subject Limiter,931,785,1082,1222,8,1530,0.0,0.032549149390386944,0.16704857116882002
Article Retrieve,931,405,341,506,74,4203,0.0,0.03254966148352057,0.5355965701563377
Navigate SWOT Reports,931,99,60,105,40,3189,0.0,0.032550360232144554,0.22442855795103908
Navigate SWOT Reports Ajax Call,931,229,216,344,99,2659,0.0,0.032550313572099726,1.5622353552542447
Navigate SWOT Reports Publication Title,931,794,782,895,432,1763,0.0,0.032549675139558046,0.010948279403107483
Navigate SWOT Reports Subject Limiter,931,573,605,709,15,1634,0.0,0.0325502202524114,0.16419126167660486
Navigate Investments Report,931,104,56,100,30,2662,0.0,0.03255089284896393,0.18467065551388348
Company Finder by State,130,130,37,752,32,932,0.0,0.004565064690653834,0.05059732247367652
Navigate Financial Report,931,96,57,93,29,4166,0.0,0.03255175895754653,0.18587965211968419
Company Finder by City,136,122,38,456,33,976,0.0,0.004844736179891324,0.05622846090630978
Navigation Publication Search,337,106,60,96,44,3031,0.0,0.011856924567090314,0.08051420355990967
Navigation Publication Search Ajax Call,337,642,626,763,367,1964,0.0,0.011856689704414133,0.05621898377271282
Publication Search Result,337,156,76,144,56,6172,0.0,0.011857497787890546,0.06702162268819256
Publication Search Ajax Call,337,40,24,61,18,466,0.0,0.011858111954933264,0.017536561679828585
NAICS Search Assist,155,138,48,56,33,2205,0.0,0.005516766360566809,0.0015101939364936194
Company Finder by NAICS,155,44,35,47,22,560,0.0,0.0055171341542069605,0.023333841558532024
Company Finder by Employees,144,211,37,985,33,2962,0.0,0.0050895216821576035,0.07001878666377435
SIC Search Assist,115,156,53,59,38,3188,0.0,0.0041669064147603855,0.0010629928295330905
Company Finder by SIC,115,147,36,721,33,867,0.0,0.004166910793288143,0.04776353343101659
TOTAL,60267,238,59,663,7,22067,2.3229960011283125E-4,2.087412742185009,34.38890908602403
