sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Download Citation JS,21552,0,0,0,0,1,0.0,0.752421332485393,0.0
HTTP Request: Go To Home Page,10891,255,226,317,78,5395,0.0,0.3801735065666936,6.433397763942464
HTTP Request: Download Citation i18n,21552,12,8,13,6,9242,0.0,0.7524024722034905,1.281587037063188
HTTP Request: Download Citation,21551,24,15,30,11,9092,0.0,0.752413503083443,4.913439387383589
HTTP Request: Print Document Tool (Audit Logging),21551,265,229,320,93,5156,0.0,0.7524099830361242,8.48679327896411
HTTP Request: Download,21551,18,14,24,8,4796,0.0,0.7524969168262375,0.8838056139906604
HTTP Request: Perform Related Subjects Search,8000,763,651,1085,213,73572,0.0,0.2795422035172769,32.63710472503111
HTTP Request: Save Highlight,1057,9,6,9,4,1011,0.0,0.03699055872856625,0.025094823904030464
HTTP Request: Save Note,1057,8,6,9,5,1007,0.0,0.036991278492427275,0.026181194165960934
HTTP Request: Follow Spotlight Links,5447,758,694,905,329,12815,0.0,0.19059685332888057,8.596581112957555
HTTP Request: Portal Page Ajax Calls,78536,313,220,587,9,6806,0.0,2.7479813869538208,10.667707411781945
HTTP Request: Full List Pagination,2216,603,546,826,178,3875,0.0,0.07760648162610514,3.2522957327405426
HTTP Request: Featured Links,5425,651,618,821,231,5311,1.8433179723502304E-4,0.19056762948341524,4.65085582627068
TOTAL,4077203,113,9,372,0,208188,2.4526617879953486E-7,141.0451398427354,2952.240494150455
